x,y
8.122582582582583699e-01,2.469055536654220617e+00
8.130830830830831912e-01,2.487810062138141820e+00
8.139079079079080126e-01,2.506546298367537506e+00
8.147327327327328339e-01,2.525261695588579158e+00
8.155575575575576552e-01,2.543953688951334779e+00
8.163823823823824766e-01,2.562619699057390843e+00
8.172072072072072979e-01,2.581257132516229902e+00
8.180320320320321192e-01,2.599863382510211984e+00
8.188568568568569406e-01,2.618435829367999901e+00
8.196816816816817619e-01,2.636971841146275697e+00
8.205065065065065832e-01,2.655468774219580386e+00
8.213313313313314046e-01,2.673923973878101545e+00
8.221561561561562259e-01,2.692334774933248909e+00
8.229809809809810472e-01,2.710698502330822546e+00
8.238058058058058686e-01,2.729012471771595560e+00
8.246306306306308009e-01,2.747273990339134109e+00
8.254554554554556223e-01,2.765480357134631362e+00
8.262802802802804436e-01,2.783628863918605756e+00
8.271051051051052649e-01,2.801716795759208178e+00
8.279299299299300863e-01,2.819741431686974220e+00
8.287547547547549076e-01,2.837700045355782130e+00
8.295795795795797289e-01,2.855589905709821963e+00
8.304044044044045503e-01,2.873408277656347654e+00
8.312292292292293716e-01,2.891152422743984207e+00
8.320540540540541929e-01,2.908819599846379944e+00
8.328788788788790143e-01,2.926407065850952893e+00
8.337037037037038356e-01,2.943912076352510176e+00
8.345285285285286569e-01,2.961331886351501907e+00
8.353533533533534783e-01,2.978663750956665357e+00
8.361781781781782996e-01,2.995904926091805365e+00
8.370030030030031210e-01,3.013052669206486289e+00
8.378278278278279423e-01,3.030104239990358828e+00
8.386526526526527636e-01,3.047056901090882786e+00
8.394774774774775850e-01,3.063907918834181121e+00
8.403023023023024063e-01,3.080654563948772573e+00
8.411271271271272276e-01,3.097294112291906654e+00
8.419519519519520490e-01,3.113823845578248761e+00
8.427767767767768703e-01,3.130241052110641409e+00
8.436016016016016916e-01,3.146543027512665791e+00
8.444264264264265130e-01,3.162727075462742565e+00
8.452512512512513343e-01,3.178790508429485850e+00
8.460760760760761556e-01,3.194730648408036444e+00
8.469009009009009770e-01,3.210544827657100697e+00
8.477257257257257983e-01,3.226230389436405499e+00
8.485505505505506196e-01,3.241784688744294041e+00
8.493753753753754410e-01,3.257205093055175915e+00
8.502002002002002623e-01,3.272488983056544676e+00
8.510250250250250836e-01,3.287633753385279078e+00
8.518498498498499050e-01,3.302636813362942014e+00
8.526746746746747263e-01,3.317495587729783590e+00
8.534994994994995476e-01,3.332207517377164141e+00
8.543243243243243690e-01,3.346770060078104958e+00
8.551491491491491903e-01,3.361180691215680305e+00
8.559739739739740116e-01,3.375436904508950509e+00
8.567987987987988330e-01,3.389536212736163012e+00
8.576236236236236543e-01,3.403476148454909200e+00
8.584484484484484756e-01,3.417254264718966095e+00
8.592732732732732970e-01,3.430868135791517837e+00
8.600980980980981183e-01,3.444315357854478510e+00
8.609229229229229396e-01,3.457593549713616099e+00
8.617477477477477610e-01,3.470700353499200030e+00
8.625725725725725823e-01,3.483633435361876973e+00
8.633973973973975147e-01,3.496390486163491573e+00
8.642222222222223360e-01,3.508969222162560353e+00
8.650470470470471573e-01,3.521367385694131436e+00
8.658718718718719787e-01,3.533582745843727224e+00
8.666966966966968000e-01,3.545613099115097810e+00
8.675215215215216213e-01,3.557456270091510664e+00
8.683463463463464427e-01,3.569110112090291054e+00
8.691711711711712640e-01,3.580572507810341421e+00
8.699959959959960853e-01,3.591841369972371467e+00
8.708208208208209067e-01,3.602914641951556085e+00
8.716456456456457280e-01,3.613790298402366652e+00
8.724704704704705494e-01,3.624466345875301698e+00
8.732952952952953707e-01,3.634940823425257150e+00
8.741201201201201920e-01,3.645211803211276802e+00
8.749449449449450134e-01,3.655277391087424999e+00
8.757697697697699457e-01,3.665135727184530623e+00
8.765945945945947670e-01,3.674784986482544813e+00
8.774194194194195884e-01,3.684223379373283702e+00
8.782442442442444097e-01,3.693449152213291509e+00
8.790690690690692310e-01,3.702460587866598818e+00
8.798938938938940524e-01,3.711256006237138028e+00
8.807187187187188737e-01,3.719833764790584585e+00
8.815435435435436951e-01,3.728192259065393532e+00
8.823683683683685164e-01,3.736329923172817757e+00
8.831931931931933377e-01,3.744245230285680570e+00
8.840180180180181591e-01,3.751936693115694776e+00
8.848428428428429804e-01,3.759402864379116416e+00
8.856676676676678017e-01,3.766642337250530215e+00
8.864924924924926231e-01,3.773653745804569137e+00
8.873173173173174444e-01,3.780435765445371299e+00
8.881421421421422657e-01,3.786987113323585952e+00
8.889669669669670871e-01,3.793306548740746909e+00
8.897917917917919084e-01,3.799392873540830884e+00
8.906166166166167297e-01,3.805244932488832443e+00
8.914414414414415511e-01,3.810861613636184586e+00
8.922662662662663724e-01,3.816241848672865089e+00
8.930910910910911937e-01,3.821384613266028740e+00
8.939159159159160151e-01,3.826288927385025573e+00
8.947407407407408364e-01,3.830953855612645231e+00
8.955655655655656577e-01,3.835378507442461338e+00
8.963903903903904791e-01,3.839562037562140873e+00
8.972152152152153004e-01,3.843503646122587103e+00
8.980400400400401217e-01,3.847202578992802824e+00
8.988648648648649431e-01,3.850658128000358005e+00
8.996896896896897644e-01,3.853869631157350817e+00
9.005145145145145857e-01,3.856836472871766563e+00
9.013393393393394071e-01,3.859558084144138146e+00
9.021641641641642284e-01,3.862033942749417470e+00
9.029889889889890497e-01,3.864263573403979635e+00
9.038138138138138711e-01,3.866246547917685294e+00
9.046386386386386924e-01,3.867982485330929698e+00
9.054634634634635137e-01,3.869471052036621117e+00
9.062882882882883351e-01,3.870711961887029595e+00
9.071131131131131564e-01,3.871704976285463840e+00
9.079379379379379778e-01,3.872449904262730058e+00
9.087627627627627991e-01,3.872946602538339000e+00
9.095875875875876204e-01,3.873194975566436327e+00
9.104124124124124418e-01,3.873194975566436327e+00
